filename,method,psnr,ssim,entropy,lpips,niqe,brisque,musiq,maniqa,clipiqa,brightness,contrast,colorfulness,sharpness,noise
651.png,zerodce,17.37369818139301,0.7787096500396729,7.068553924560547,0.13948993384838104,6.078877954453379,22.21990966796875,60.36100769042969,0.5282992124557495,0.4780823290348053,0.27644784964767155,0.14628740284960307,0.10829236900715616,0.02143805696189644,0.02349219011068983
653.png,zerodce,10.382421339173236,0.27837255597114563,6.114736557006836,0.5112208127975464,9.805529886937906,32.06024169921875,44.440364837646484,0.31946051120758057,0.26094314455986023,0.1108590518727022,0.09041536761607383,0.09212922653533454,0.010944296698107805,0.02103285764826384
654.png,zerodce,16.045324212480146,0.7171876430511475,6.909863471984863,0.23242081701755524,7.199445605526515,23.48846435546875,59.444400787353516,0.45920565724372864,0.34807315468788147,0.2871202057483149,0.12748169788823935,0.11623117181712649,0.010109154394280305,0.0178539862706124
655.png,zerodce,12.909019830369346,0.6631239652633667,6.905313014984131,0.26591888070106506,6.925075529042759,21.06805419921875,59.60822296142578,0.4665040969848633,0.40089520812034607,0.2871014763327206,0.126985291832914,0.1149046332318981,0.009846124323854786,0.01751497640584233
658.png,zerodce,15.845912801698281,0.7556684613227844,6.946393013000488,0.12098908424377441,7.375088176121456,16.25848388671875,57.93785858154297,0.5666791200637817,0.6998341083526611,0.33723066741344976,0.13351525739670525,0.1672937493060745,0.013735935340264167,0.016275952486601786
659.png,zerodce,15.894553308677368,0.7578272223472595,6.94831657409668,0.1240672767162323,7.0907725538458095,19.08612060546875,58.955135345458984,0.5600911974906921,0.6806698441505432,0.33791695389093135,0.1334356864530694,0.1673543910798175,0.013946799245626822,0.016383064367470713
660.png,zerodce,12.424918682981822,0.4578761160373688,6.330954074859619,0.3088671863079071,9.120620755966339,30.03778076171875,47.07912826538086,0.38338175415992737,0.5374652743339539,0.201091033337163,0.11260133006871978,0.10200200678459821,0.009977473935806284,0.018798160486493742
661.png,zerodce,12.46578654512663,0.46452775597572327,6.32564115524292,0.3013664484024048,9.952517454348985,32.28045654296875,47.71143341064453,0.39720094203948975,0.5820986032485962,0.2013351141237745,0.11261947753050199,0.10155811037861201,0.009961275092123082,0.018838714700279344
662.png,zerodce,15.090173479533567,0.570048987865448,6.481710433959961,0.24667873978614807,10.492356721095248,34.38201904296875,53.29880905151367,0.46790456771850586,0.4486067295074463,0.20894404392616422,0.11813278666002558,0.10887365471691027,0.013077307086465153,0.0189683002688128
663.png,zerodce,13.415842966017387,0.4848957061767578,6.443087577819824,0.2847534716129303,9.158704278723551,33.50067138671875,49.45196533203125,0.4395832121372223,0.5249389410018921,0.1858075310202206,0.11780465405404034,0.11737440780269305,0.012495644440937476,0.018576699435507993
664.png,zerodce,10.952012342459783,0.4488532841205597,6.369204521179199,0.375015527009964,9.277621688650997,31.05438232421875,49.71019744873047,0.38162559270858765,0.5293452143669128,0.21252830355775124,0.10128089171298776,0.12051074176260712,0.01107297592188752,0.019808689217479518
666.png,zerodce,15.125082077307423,0.6513645052909851,6.942626953125,0.21550488471984863,7.313614728511566,23.21502685546875,57.759437561035156,0.44519737362861633,0.6721858382225037,0.28428117340686276,0.15387573358940587,0.13305919812005867,0.008630755522396874,0.015431525892354662
667.png,zerodce,14.702431259199349,0.61904376745224,6.908949851989746,0.2113606035709381,7.209406184161431,22.55731201171875,54.56416320800781,0.42799463868141174,0.6557020545005798,0.27443710027956497,0.1592516865756544,0.12394378524484463,0.008889761814605537,0.015454177338000724
668.png,zerodce,14.358698940529342,0.6993414759635925,6.656143665313721,0.2259487807750702,6.918909473166185,21.65740966796875,46.183006286621094,0.47173431515693665,0.6445369124412537,0.32898332184436274,0.11054741151579202,0.10503416606041889,0.011051880068749746,0.016378290295966835
67.png,zerodce,10.336430766572155,0.6000625491142273,6.907161712646484,0.2614043951034546,8.214358307712388,12.72821044921875,39.316627502441406,0.36235666275024414,0.6244125366210938,0.29488836550245096,0.15845606943167492,0.08397334210928636,0.011979989391711842,0.014854904394277214
670.png,zerodce,12.55019216828088,0.4943391978740692,6.65618896484375,0.21114692091941833,7.3799162337473385,41.18328857421875,48.669776916503906,0.4691477417945862,0.4541350305080414,0.16028909122242646,0.11498225326051692,0.19473373399815974,0.030462013688318,0.02647552770866116
671.png,zerodce,12.176875810443653,0.4656263291835785,6.618374824523926,0.2234041839838028,7.692150286337269,45.86346435546875,48.752044677734375,0.47016578912734985,0.344478964805603,0.1596255433325674,0.11233105839712224,0.20150574953648892,0.029855617994108866,0.026480962024096426
674.png,zerodce,13.332025436638597,0.5977362990379333,7.0207366943359375,0.14865534007549286,11.280503788968208,23.89324951171875,57.49184036254883,0.4859045445919037,0.565064549446106,0.24295917585784313,0.1318443152409121,0.14044427465050022,0.026501606184887522,0.023285432184176124
675.png,zerodce,13.474569572191875,0.6344038844108582,7.019792556762695,0.14855219423770905,11.274990299973664,22.93621826171875,57.49207305908203,0.4996832311153412,0.5960085988044739,0.2429141773897059,0.1316859390929292,0.14037964857243343,0.027191700042865995,0.023691786929947712
676.png,zerodce,12.768575749510244,0.5727985501289368,6.867741107940674,0.1606152504682541,8.613937334279083,47.76483154296875,51.64841842651367,0.49804776906967163,0.6952683329582214,0.19356773226868873,0.13345333212717594,0.11302023222919302,0.03271201950321042,0.022881210534182874
677.png,zerodce,12.354423173005703,0.4511825144290924,6.873429298400879,0.18691480159759521,8.216498825943136,47.71258544921875,51.63618087768555,0.4956189692020416,0.7531758546829224,0.19392861758961397,0.13371903729341092,0.11262937872534902,0.03278916043210066,0.02287846798246788
678.png,zerodce,13.13452262102441,0.5861663818359375,6.659913539886475,0.1871062070131302,5.849125357446795,19.38739013671875,51.46411895751953,0.4420785903930664,0.7805413007736206,0.265644926183364,0.11919850162997447,0.20530661514575657,0.013517883354622508,0.017386025687242897
679.png,zerodce,13.126638545472458,0.5906325578689575,6.6555633544921875,0.19052886962890625,5.723535377332446,20.04168701171875,52.78778839111328,0.43508782982826233,0.7637130618095398,0.2648856368719363,0.11927976162274039,0.20457458195627556,0.013511112165225183,0.017538415065406585
68.png,zerodce,10.466135961346799,0.6175086498260498,6.90671443939209,0.2518711984157562,8.448095374690782,13.32000732421875,38.92594909667969,0.3669755160808563,0.5775442123413086,0.29451425589767155,0.15973317155414282,0.07698345827933134,0.012511130827094147,0.015266693455484063
