filename,method,psnr,ssim,entropy
106.png,hist_eq,16.309177531557772,0.5356411337852478,7.864919662475586
107.png,clahe,5.535853450510025,0.08437597751617432,3.676532745361328
107.png,gamma,5.5907001420538975,0.08820948749780655,4.565579414367676
107.png,log,5.895724050948745,0.10780661553144455,5.239595413208008
107.png,retinex,10.659401990462293,0.3670147955417633,6.216010093688965
107.png,hist_eq,13.582436281502599,0.29346832633018494,6.6119537353515625
109.png,clahe,4.346748568360683,0.34834060072898865,5.940345764160156
109.png,gamma,5.197736159379241,0.45635104179382324,5.446328163146973
109.png,log,6.061797294283627,0.5149776339530945,6.084917068481445
109.png,retinex,13.439809901554673,0.7952060699462891,4.497785568237305
109.png,hist_eq,10.495870596441199,0.3339899480342865,7.803475379943848
110.png,clahe,10.011711640154822,0.5629160404205322,5.932138442993164
110.png,gamma,11.747761999075427,0.692924439907074,5.4541120529174805
110.png,log,13.895134997293113,0.7427665591239929,6.084916114807129
110.png,retinex,6.591128942183024,0.6550626158714294,4.496423244476318
110.png,hist_eq,15.18772864596687,0.44988393783569336,7.783288955688477
112.png,clahe,11.164483907315724,0.5197824835777283,5.9923624992370605
112.png,gamma,12.25494363119581,0.6198276877403259,5.7735114097595215
112.png,log,14.479707824251305,0.7190846800804138,6.511045932769775
112.png,retinex,5.693527961087861,0.5395879149436951,4.832098484039307
112.png,hist_eq,13.762486177121616,0.5093627572059631,7.888453483581543
113.png,clahe,4.807110969638797,0.128712460398674,4.516711235046387
113.png,gamma,4.963259739709833,0.1471378058195114,5.072977066040039
113.png,log,5.632127905890271,0.20477990806102753,6.005084991455078
113.png,retinex,11.714979764180818,0.5686406493186951,5.716221332550049
113.png,hist_eq,13.732996727109374,0.32045018672943115,7.374475479125977
114.png,clahe,4.255883061770426,0.12613005936145782,4.558158874511719
114.png,gamma,4.40660091610469,0.14545901119709015,5.174250602722168
114.png,log,4.296883454609283,0.1246335506439209,5.278039455413818
114.png,retinex,13.729833602679433,0.587831437587738,5.793317794799805
114.png,hist_eq,12.390291978995114,0.310170441865921,7.417104244232178
115.png,clahe,5.566088553311083,0.2256687730550766,5.068210124969482
115.png,gamma,6.0779949753308475,0.23289059102535248,5.3871307373046875
115.png,log,5.353739146575284,0.1316782832145691,4.8257951736450195
115.png,retinex,12.041738029187856,0.5665711760520935,5.939065933227539
115.png,hist_eq,16.3225309254688,0.3406091630458832,7.221756935119629
116.png,clahe,8.88509252358543,0.3421434164047241,4.895530700683594
116.png,gamma,9.741082851621355,0.3671036660671234,5.407304286956787
116.png,log,8.746927162584994,0.20877289772033691,4.846174240112305
116.png,retinex,7.585015343541866,0.4771347939968109,5.816863059997559
116.png,hist_eq,15.613903934073406,0.36412298679351807,7.379744529724121
117.png,clahe,5.356845774806088,0.14335574209690094,4.519396781921387
117.png,gamma,5.646851601035856,0.1729939579963684,5.18406343460083
