filename,method,clipiqa_plus
469.png,retinex,0.6913032531738281
469.png,hist_eq,0.6890157461166382
47.png,clahe,0.5551477074623108
47.png,gamma,0.5983518362045288
47.png,log,0.6251851320266724
47.png,retinex,0.5450083017349243
47.png,hist_eq,0.5330499410629272
470.png,clahe,0.5628399848937988
470.png,gamma,0.5897539854049683
470.png,log,0.6957383155822754
470.png,retinex,0.6023407578468323
470.png,hist_eq,0.6879866719245911
471.png,clahe,0.5288946032524109
471.png,gamma,0.5979949235916138
471.png,log,0.7026787400245667
471.png,retinex,0.6266545057296753
471.png,hist_eq,0.6523134708404541
472.png,clahe,0.5570042133331299
472.png,gamma,0.6157821416854858
472.png,log,0.6843535900115967
472.png,retinex,0.5719735026359558
472.png,hist_eq,0.6330026984214783
473.png,clahe,0.5164125561714172
473.png,gamma,0.5928670763969421
473.png,log,0.6832114458084106
473.png,retinex,0.5413318872451782
473.png,hist_eq,0.6296852231025696
474.png,clahe,0.5471035242080688
474.png,gamma,0.6144082546234131
474.png,log,0.7106298804283142
474.png,retinex,0.5600181221961975
474.png,hist_eq,0.6553924679756165
475.png,clahe,0.5583361983299255
475.png,gamma,0.5834879875183105
475.png,log,0.672464907169342
475.png,retinex,0.5779445767402649
475.png,hist_eq,0.5837653875350952
476.png,clahe,0.5380626916885376
476.png,gamma,0.5780095458030701
476.png,log,0.6591897010803223
476.png,retinex,0.6461445689201355
476.png,hist_eq,0.6465631127357483
477.png,clahe,0.48982569575309753
477.png,gamma,0.4996800422668457
477.png,log,0.5642030239105225
477.png,retinex,0.5224812626838684
477.png,hist_eq,0.5915338397026062
478.png,clahe,0.6573193073272705
478.png,gamma,0.6695758104324341
478.png,log,0.6994238495826721
478.png,retinex,0.5452975034713745
478.png,hist_eq,0.7186238765716553
479.png,clahe,0.6709846258163452
479.png,gamma,0.7124233245849609
479.png,log,0.7592893838882446
479.png,retinex,0.6607186198234558
479.png,hist_eq,0.7481661438941956
48.png,clahe,0.5414971709251404
48.png,gamma,0.6242467761039734
48.png,log,0.6294180750846863
48.png,retinex,0.5142993330955505
48.png,hist_eq,0.5706960558891296
480.png,clahe,0.5824288725852966
480.png,gamma,0.5924591422080994
480.png,log,0.6476097702980042
480.png,retinex,0.5883631110191345
480.png,hist_eq,0.6455632448196411
481.png,clahe,0.5687994956970215
481.png,gamma,0.5534532070159912
481.png,log,0.619421124458313
481.png,retinex,0.6502772569656372
481.png,hist_eq,0.6064818501472473
482.png,clahe,0.29738524556159973
482.png,gamma,0.3748716115951538
482.png,log,0.4723186194896698
482.png,retinex,0.36892110109329224
482.png,hist_eq,0.4440794587135315
483.png,clahe,0.271887868642807
483.png,gamma,0.396480917930603
483.png,log,0.47812214493751526
483.png,retinex,0.3755391538143158
483.png,hist_eq,0.46502164006233215
484.png,clahe,0.3237913250923157
484.png,gamma,0.35356220602989197
484.png,log,0.419039785861969
484.png,retinex,0.34108635783195496
484.png,hist_eq,0.35511288046836853
485.png,clahe,0.312654584646225
485.png,gamma,0.4426899254322052
485.png,log,0.48595964908599854
485.png,retinex,0.3188493549823761
485.png,hist_eq,0.41356921195983887
486.png,clahe,0.4812150299549103
486.png,gamma,0.5069015026092529
486.png,log,0.5695405602455139
486.png,retinex,0.4595154821872711
486.png,hist_eq,0.5177416205406189
487.png,clahe,0.4773799777030945
487.png,gamma,0.44258591532707214
487.png,log,0.5353211760520935
487.png,retinex,0.526760458946228
487.png,hist_eq,0.559429407119751
488.png,clahe,0.39325371384620667
488.png,gamma,0.3924732804298401
488.png,log,0.47498244047164917
488.png,retinex,0.3870064318180084
488.png,hist_eq,0.42730265855789185
489.png,clahe,0.481109082698822
489.png,gamma,0.5124804973602295
489.png,log,0.5839046835899353
489.png,retinex,0.504125714302063
489.png,hist_eq,0.5900356769561768
490.png,clahe,0.424372136592865
490.png,gamma,0.4786223769187927
490.png,log,0.5584328174591064
490.png,retinex,0.44322335720062256
490.png,hist_eq,0.4379516541957855
491.png,clahe,0.37600669264793396
491.png,gamma,0.4574112594127655
491.png,log,0.5612512230873108
491.png,retinex,0.3764234483242035
491.png,hist_eq,0.5093456506729126
492.png,clahe,0.41316935420036316
492.png,gamma,0.47657299041748047
492.png,log,0.5791628956794739
492.png,retinex,0.4036726653575897
492.png,hist_eq,0.43899232149124146
494.png,clahe,0.4542038142681122
494.png,gamma,0.5645688772201538
494.png,log,0.5674221515655518
494.png,retinex,0.4428451955318451
494.png,hist_eq,0.6080030202865601
495.png,clahe,0.4881756901741028
495.png,gamma,0.5420417189598083
495.png,log,0.5577839016914368
495.png,retinex,0.48619264364242554
495.png,hist_eq,0.5644098520278931
496.png,clahe,0.5910134315490723
496.png,gamma,0.5643057227134705
496.png,log,0.6197486519813538
496.png,retinex,0.5965428352355957
496.png,hist_eq,0.6304023265838623
497.png,clahe,0.5017750263214111
497.png,gamma,0.5621713399887085
497.png,log,0.5821565389633179
497.png,retinex,0.41859108209609985
497.png,hist_eq,0.6207471489906311
498.png,clahe,0.4937625527381897
498.png,gamma,0.5583410859107971
498.png,log,0.5774555802345276
498.png,retinex,0.38532179594039917
498.png,hist_eq,0.6010549068450928
499.png,clahe,0.5487812161445618
499.png,gamma,0.5628960728645325
499.png,log,0.6298121809959412
499.png,retinex,0.5649138689041138
499.png,hist_eq,0.6718710064888
5.png,clahe,0.5772191286087036
5.png,gamma,0.591305673122406
5.png,log,0.6556136608123779
5.png,retinex,0.5399041771888733
5.png,hist_eq,0.6302189826965332
50.png,clahe,0.39593741297721863
50.png,gamma,0.5058326125144958
50.png,log,0.5358890891075134
50.png,retinex,0.5338692665100098
50.png,hist_eq,0.4789507985115051
500.png,clahe,0.4959560036659241
500.png,gamma,0.5213538408279419
500.png,log,0.5725059509277344
500.png,retinex,0.5407689809799194
500.png,hist_eq,0.5803578495979309
501.png,clahe,0.5272371172904968
501.png,gamma,0.5186728239059448
501.png,log,0.5810031890869141
501.png,retinex,0.6224998831748962
501.png,hist_eq,0.5872946381568909
502.png,clahe,0.4463179409503937
502.png,gamma,0.5288535356521606
502.png,log,0.5221429467201233
502.png,retinex,0.3942708969116211
502.png,hist_eq,0.5875766277313232
504.png,clahe,0.5377815365791321
504.png,gamma,0.55638587474823
504.png,log,0.6160663962364197
504.png,retinex,0.4018447995185852
504.png,hist_eq,0.6497290134429932
505.png,clahe,0.45608091354370117
505.png,gamma,0.49443650245666504
505.png,log,0.4962240159511566
505.png,retinex,0.39931607246398926
505.png,hist_eq,0.5657439231872559
506.png,clahe,0.4514929950237274
506.png,gamma,0.5063194036483765
506.png,log,0.4841397702693939
506.png,retinex,0.4357331693172455
506.png,hist_eq,0.4770963788032532
507.png,clahe,0.39098823070526123
507.png,gamma,0.44907763600349426
507.png,log,0.586991548538208
507.png,retinex,0.31895315647125244
507.png,hist_eq,0.4708870053291321
508.png,clahe,0.29240384697914124
508.png,gamma,0.3069419860839844
508.png,log,0.44211941957473755
508.png,retinex,0.3196481764316559
508.png,hist_eq,0.35406872630119324
51.png,clahe,0.5427167415618896
51.png,gamma,0.5568909645080566
51.png,log,0.5829246640205383
51.png,retinex,0.5319621562957764
51.png,hist_eq,0.561799943447113
511.png,clahe,0.30606359243392944
511.png,gamma,0.339285671710968
511.png,log,0.44671717286109924
511.png,retinex,0.3733691871166229
511.png,hist_eq,0.46740180253982544
512.png,clahe,0.33298811316490173
512.png,gamma,0.38328686356544495
512.png,log,0.46847477555274963
512.png,retinex,0.3819316029548645
512.png,hist_eq,0.39744728803634644
514.png,clahe,0.2512337863445282
514.png,gamma,0.33945587277412415
514.png,log,0.4554422199726105
514.png,retinex,0.30506736040115356
514.png,hist_eq,0.371067613363266
515.png,clahe,0.22649678587913513
515.png,gamma,0.22154338657855988
515.png,log,0.2692646086215973
515.png,retinex,0.2818787097930908
515.png,hist_eq,0.31763955950737
517.png,clahe,0.29619917273521423
517.png,gamma,0.34997954964637756
517.png,log,0.4316578805446625
517.png,retinex,0.2501875162124634
517.png,hist_eq,0.35373881459236145
52.png,clahe,0.5261078476905823
52.png,gamma,0.5869624614715576
52.png,log,0.6054534912109375
52.png,retinex,0.5367279052734375
52.png,hist_eq,0.562613308429718
522.png,clahe,0.31082165241241455
522.png,gamma,0.3578111529350281
522.png,log,0.48987525701522827
522.png,retinex,0.3975226879119873
522.png,hist_eq,0.42300641536712646
523.png,clahe,0.3154078423976898
523.png,gamma,0.3370705246925354
523.png,log,0.49091818928718567
523.png,retinex,0.31870007514953613
523.png,hist_eq,0.39940345287323
524.png,clahe,0.3930714428424835
524.png,gamma,0.4885064363479614
524.png,log,0.5786451101303101
524.png,retinex,0.5201181173324585
524.png,hist_eq,0.5450627207756042
525.png,clahe,0.37795716524124146
525.png,gamma,0.45348116755485535
525.png,log,0.5909675359725952
525.png,retinex,0.5229250192642212
525.png,hist_eq,0.5137730836868286
526.png,clahe,0.3458760380744934
526.png,gamma,0.38664695620536804
526.png,log,0.4225481450557709
526.png,retinex,0.44888532161712646
526.png,hist_eq,0.4793594479560852
527.png,clahe,0.3688673675060272
527.png,gamma,0.34135475754737854
527.png,log,0.4245620369911194
527.png,retinex,0.481067419052124
527.png,hist_eq,0.47098371386528015
528.png,clahe,0.40455570816993713
528.png,gamma,0.3865867853164673
528.png,log,0.5490768551826477
528.png,retinex,0.4106046259403229
528.png,hist_eq,0.4510391354560852
529.png,clahe,0.423764705657959
529.png,gamma,0.3554639220237732
529.png,log,0.47858572006225586
529.png,retinex,0.4196597933769226
529.png,hist_eq,0.40318015217781067
53.png,clahe,0.5772042274475098
53.png,gamma,0.6467117071151733
53.png,log,0.68538498878479
53.png,retinex,0.49770715832710266
53.png,hist_eq,0.6809925436973572
530.png,clahe,0.34011223912239075
530.png,gamma,0.3581855297088623
530.png,log,0.44987550377845764
530.png,retinex,0.3705205023288727
530.png,hist_eq,0.4312213957309723
531.png,clahe,0.38466039299964905
531.png,gamma,0.33424025774002075
531.png,log,0.4470875561237335
531.png,retinex,0.27474018931388855
531.png,hist_eq,0.3773605227470398
532.png,clahe,0.3667454421520233
532.png,gamma,0.43975910544395447
532.png,log,0.501819372177124
532.png,retinex,0.40968334674835205
532.png,hist_eq,0.49904680252075195
533.png,clahe,0.35755065083503723
533.png,gamma,0.46652066707611084
533.png,log,0.513960063457489
533.png,retinex,0.4095117747783661
533.png,hist_eq,0.499956876039505
534.png,clahe,0.4688480794429779
534.png,gamma,0.5835658311843872
534.png,log,0.6108090281486511
534.png,retinex,0.5069122314453125
534.png,hist_eq,0.5791035890579224
535.png,clahe,0.4422558546066284
535.png,gamma,0.5580769777297974
535.png,log,0.604005753993988
535.png,retinex,0.4396667778491974
535.png,hist_eq,0.5570449233055115
537.png,clahe,0.36379343271255493
537.png,gamma,0.4619904160499573
537.png,log,0.5438575744628906
537.png,retinex,0.5812824368476868
537.png,hist_eq,0.5626381635665894
538.png,clahe,0.34857019782066345
538.png,gamma,0.4477074146270752
538.png,log,0.5853206515312195
538.png,retinex,0.39687666296958923
538.png,hist_eq,0.5934510231018066
539.png,clahe,0.37561026215553284
539.png,gamma,0.43980515003204346
539.png,log,0.5548778176307678
539.png,retinex,0.4204868972301483
539.png,hist_eq,0.5565337538719177
54.png,clahe,0.5830060243606567
54.png,gamma,0.6526289582252502
54.png,log,0.68734210729599
54.png,retinex,0.4116337299346924
54.png,hist_eq,0.6792932152748108
540.png,clahe,0.2687978148460388
540.png,gamma,0.3555506765842438
540.png,log,0.3956134021282196
540.png,retinex,0.2997451722621918
540.png,hist_eq,0.37379634380340576
541.png,clahe,0.30007174611091614
541.png,gamma,0.4333987534046173
541.png,log,0.45966964960098267
541.png,retinex,0.3750530779361725
541.png,hist_eq,0.4416447877883911
542.png,clahe,0.3996640145778656
542.png,gamma,0.47351622581481934
542.png,log,0.5247442722320557
542.png,retinex,0.5081953406333923
542.png,hist_eq,0.49735239148139954
543.png,clahe,0.3656221032142639
543.png,gamma,0.4236754775047302
543.png,log,0.4844369888305664
543.png,retinex,0.5262346267700195
543.png,hist_eq,0.5106599926948547
544.png,clahe,0.46260011196136475
544.png,gamma,0.5435218811035156
544.png,log,0.5901830792427063
544.png,retinex,0.5310094356536865
544.png,hist_eq,0.5828034281730652
545.png,clahe,0.47428613901138306
545.png,gamma,0.5499942302703857
545.png,log,0.5536935925483704
545.png,retinex,0.5346049666404724
545.png,hist_eq,0.5509456992149353
546.png,clahe,0.43989065289497375
546.png,gamma,0.4932326674461365
546.png,log,0.5652497410774231
546.png,retinex,0.6391468048095703
546.png,hist_eq,0.5729334950447083
548.png,clahe,0.48447391390800476
548.png,gamma,0.53070068359375
548.png,log,0.6481053829193115
548.png,retinex,0.4724871516227722
548.png,hist_eq,0.5159119367599487
549.png,clahe,0.41684070229530334
549.png,gamma,0.51529860496521
549.png,log,0.6342573165893555
549.png,retinex,0.4912263751029968
549.png,hist_eq,0.5006413459777832
550.png,clahe,0.3023572862148285
550.png,gamma,0.35184720158576965
550.png,log,0.44305652379989624
550.png,retinex,0.5374314188957214
550.png,hist_eq,0.43960073590278625
551.png,clahe,0.3010585308074951
551.png,gamma,0.3630269765853882
551.png,log,0.4443773627281189
551.png,retinex,0.5087378621101379
551.png,hist_eq,0.4442242980003357
552.png,clahe,0.36742275953292847
552.png,gamma,0.49322882294654846
552.png,log,0.47587692737579346
552.png,retinex,0.49320167303085327
552.png,hist_eq,0.4343399405479431
553.png,clahe,0.4177640974521637
553.png,gamma,0.5235506892204285
553.png,log,0.4777349829673767
553.png,retinex,0.4625605642795563
553.png,hist_eq,0.4503926634788513
554.png,clahe,0.4037812650203705
554.png,gamma,0.4136101305484772
554.png,log,0.5197358131408691
554.png,retinex,0.5119091272354126
554.png,hist_eq,0.4425560235977173
555.png,clahe,0.44651874899864197
555.png,gamma,0.49175623059272766
555.png,log,0.5668087601661682
555.png,retinex,0.48470237851142883
555.png,hist_eq,0.4140031933784485
556.png,clahe,0.4957819879055023
556.png,gamma,0.49372991919517517
556.png,log,0.589145839214325
556.png,retinex,0.4812735915184021
556.png,hist_eq,0.5324842929840088
557.png,clahe,0.5282734036445618
557.png,gamma,0.5679613947868347
557.png,log,0.6504932641983032
557.png,retinex,0.5322332978248596
557.png,hist_eq,0.5338640809059143
558.png,clahe,0.6475006937980652
558.png,gamma,0.6457886099815369
558.png,log,0.7173105478286743
558.png,retinex,0.5641301274299622
558.png,hist_eq,0.6429843306541443
559.png,clahe,0.601530909538269
559.png,gamma,0.6901036500930786
559.png,log,0.7400542497634888
559.png,retinex,0.5474864840507507
559.png,hist_eq,0.656888484954834
56.png,clahe,0.4696611166000366
56.png,gamma,0.5582232475280762
56.png,log,0.5593920350074768
56.png,retinex,0.39076486229896545
56.png,hist_eq,0.5863005518913269
560.png,clahe,0.6413962841033936
560.png,gamma,0.6538402438163757
560.png,log,0.7060902714729309
560.png,retinex,0.49956560134887695
560.png,hist_eq,0.6257227063179016
561.png,clahe,0.6199560761451721
561.png,gamma,0.6458043456077576
561.png,log,0.6641036868095398
561.png,retinex,0.48541271686553955
561.png,hist_eq,0.6293664574623108
562.png,clahe,0.5797420144081116
562.png,gamma,0.6440311670303345
562.png,log,0.6796543598175049
562.png,retinex,0.567480206489563
562.png,hist_eq,0.6467306613922119
563.png,clahe,0.5715786218643188
563.png,gamma,0.6236681342124939
563.png,log,0.6773085594177246
563.png,retinex,0.5258510708808899
563.png,hist_eq,0.680818498134613
564.png,clahe,0.6207464337348938
564.png,gamma,0.6758819818496704
564.png,log,0.7016619443893433
564.png,retinex,0.5572872757911682
564.png,hist_eq,0.63072270154953
565.png,clahe,0.6772854328155518
565.png,gamma,0.7219708561897278
565.png,log,0.730764627456665
565.png,retinex,0.5159371495246887
565.png,hist_eq,0.6526190042495728
566.png,clahe,0.6654672622680664
566.png,gamma,0.7044774889945984
566.png,log,0.7585046887397766
566.png,retinex,0.5364324450492859
566.png,hist_eq,0.7082328200340271
567.png,clahe,0.6394914388656616
567.png,gamma,0.7007242441177368
567.png,log,0.7515418529510498
567.png,retinex,0.6302065253257751
567.png,hist_eq,0.6841418743133545
568.png,clahe,0.5035437941551208
568.png,gamma,0.5713434219360352
568.png,log,0.6268998384475708
568.png,retinex,0.5129966139793396
568.png,hist_eq,0.6271606087684631
569.png,clahe,0.5110664963722229
569.png,gamma,0.5758157968521118
569.png,log,0.614626944065094
569.png,retinex,0.5086551308631897
569.png,hist_eq,0.63704514503479
57.png,clahe,0.5469373464584351
57.png,gamma,0.5715989470481873
57.png,log,0.6147744059562683
57.png,retinex,0.5771418809890747
57.png,hist_eq,0.5724459290504456
570.png,clahe,0.5187106728553772
570.png,gamma,0.6158940196037292
570.png,log,0.6067506074905396
570.png,retinex,0.5145877599716187
570.png,hist_eq,0.4674661457538605
571.png,clahe,0.5535442233085632
571.png,gamma,0.6470713019371033
571.png,log,0.6680174469947815
571.png,retinex,0.5174992084503174
571.png,hist_eq,0.5816370248794556
572.png,clahe,0.5302165746688843
572.png,gamma,0.6291442513465881
572.png,log,0.6862258911132812
572.png,retinex,0.5535866022109985
572.png,hist_eq,0.5587067604064941
573.png,clahe,0.4705061614513397
573.png,gamma,0.4816668927669525
573.png,log,0.543043851852417
573.png,retinex,0.5143221616744995
573.png,hist_eq,0.5126282572746277
574.png,clahe,0.4653993546962738
574.png,gamma,0.46969345211982727
574.png,log,0.5230823159217834
574.png,retinex,0.4638984203338623
574.png,hist_eq,0.5549288988113403
575.png,clahe,0.44995927810668945
575.png,gamma,0.4583865702152252
575.png,log,0.44700175523757935
575.png,retinex,0.4750625491142273
575.png,hist_eq,0.5171284079551697
576.png,clahe,0.4832216203212738
576.png,gamma,0.49767783284187317
576.png,log,0.4505487084388733
576.png,retinex,0.40918922424316406
576.png,hist_eq,0.4528239369392395
578.png,clahe,0.4924479126930237
578.png,gamma,0.5990052819252014
578.png,log,0.637939453125
578.png,retinex,0.4955021142959595
578.png,hist_eq,0.6281884908676147
579.png,clahe,0.4243476986885071
579.png,gamma,0.4625868499279022
579.png,log,0.620418131351471
579.png,retinex,0.48041868209838867
579.png,hist_eq,0.6376413702964783
58.png,clahe,0.49675947427749634
58.png,gamma,0.5892732739448547
58.png,log,0.6057157516479492
58.png,retinex,0.527116596698761
58.png,hist_eq,0.6058983206748962
580.png,clahe,0.4317210614681244
580.png,gamma,0.4672797620296478
580.png,log,0.5375909805297852
580.png,retinex,0.4790957272052765
580.png,hist_eq,0.6345736384391785
583.png,clahe,0.37315475940704346
583.png,gamma,0.47110798954963684
583.png,log,0.5182011723518372
583.png,retinex,0.4472777843475342
583.png,hist_eq,0.5162915587425232
585.png,clahe,0.4906853437423706
585.png,gamma,0.5482998490333557
585.png,log,0.5479346513748169
585.png,retinex,0.490892231464386
585.png,hist_eq,0.5710998177528381
586.png,clahe,0.5037438273429871
586.png,gamma,0.5610041618347168
586.png,log,0.5670745372772217
586.png,retinex,0.5096838474273682
586.png,hist_eq,0.5935418605804443
587.png,clahe,0.4778934717178345
587.png,gamma,0.5503026843070984
587.png,log,0.5371765494346619
587.png,retinex,0.5493707656860352
587.png,hist_eq,0.5848745107650757
588.png,clahe,0.5062590837478638
588.png,gamma,0.5403348803520203
588.png,log,0.5407398343086243
588.png,retinex,0.47107309103012085
588.png,hist_eq,0.5921016931533813
59.png,clahe,0.6895251274108887
59.png,gamma,0.6982995271682739
59.png,log,0.7157260179519653
59.png,retinex,0.5175351500511169
59.png,hist_eq,0.7233907580375671
590.png,clahe,0.6671849489212036
590.png,gamma,0.6111418008804321
590.png,log,0.6255093812942505
590.png,retinex,0.4836812913417816
590.png,hist_eq,0.6352526545524597
591.png,clahe,0.6703187823295593
591.png,gamma,0.6018885970115662
591.png,log,0.6161926984786987
591.png,retinex,0.48716801404953003
591.png,hist_eq,0.6354769468307495
592.png,clahe,0.5420613884925842
592.png,gamma,0.5260586738586426
592.png,log,0.5608505606651306
592.png,retinex,0.44145381450653076
592.png,hist_eq,0.5004227161407471
593.png,clahe,0.5935998558998108
593.png,gamma,0.5638555288314819
593.png,log,0.6404507160186768
593.png,retinex,0.38044822216033936
593.png,hist_eq,0.45697247982025146
594.png,clahe,0.4948703646659851
594.png,gamma,0.544731855392456
594.png,log,0.5329208374023438
594.png,retinex,0.5966794490814209
594.png,hist_eq,0.4128061532974243
595.png,clahe,0.5324711799621582
595.png,gamma,0.5770056843757629
595.png,log,0.5600787997245789
595.png,retinex,0.6119410395622253
595.png,hist_eq,0.42840248346328735
596.png,clahe,0.39602482318878174
596.png,gamma,0.4192694127559662
596.png,log,0.4071149528026581
596.png,retinex,0.3832341134548187
596.png,hist_eq,0.2538830637931824
597.png,clahe,0.40116578340530396
597.png,gamma,0.4022522270679474
597.png,log,0.4217674136161804
597.png,retinex,0.4143000543117523
597.png,hist_eq,0.2667853832244873
598.png,clahe,0.578472375869751
598.png,gamma,0.6137427091598511
598.png,log,0.6449764966964722
598.png,retinex,0.5809574127197266
598.png,hist_eq,0.6162186861038208
6.png,clahe,0.5772475004196167
6.png,gamma,0.6001906394958496
6.png,log,0.6725978255271912
6.png,retinex,0.529046893119812
6.png,hist_eq,0.6273514628410339
60.png,clahe,0.6686935424804688
60.png,gamma,0.6798520088195801
60.png,log,0.7132024168968201
60.png,retinex,0.5267664194107056
60.png,hist_eq,0.7038101553916931
600.png,clahe,0.503236711025238
600.png,gamma,0.5780218243598938
600.png,log,0.6619141101837158
600.png,retinex,0.5676079988479614
600.png,hist_eq,0.6158971786499023
601.png,clahe,0.4676978588104248
601.png,gamma,0.5897733569145203
601.png,log,0.6382275819778442
601.png,retinex,0.5029956698417664
601.png,hist_eq,0.6024106740951538
604.png,clahe,0.46148815751075745
604.png,gamma,0.5214968919754028
604.png,log,0.5815834403038025
604.png,retinex,0.5175782442092896
604.png,hist_eq,0.5864659547805786
605.png,clahe,0.4342220723628998
605.png,gamma,0.5252023339271545
605.png,log,0.5363653302192688
605.png,retinex,0.4509612023830414
605.png,hist_eq,0.6132234334945679
606.png,clahe,0.4417564868927002
606.png,gamma,0.5662757158279419
606.png,log,0.6337571740150452
606.png,retinex,0.5584737062454224
606.png,hist_eq,0.5984426140785217
607.png,clahe,0.4598236382007599
607.png,gamma,0.5546563267707825
607.png,log,0.5999869704246521
607.png,retinex,0.5431510806083679
607.png,hist_eq,0.5650709271430969
608.png,clahe,0.4299444556236267
608.png,gamma,0.4891205132007599
608.png,log,0.6225682497024536
608.png,retinex,0.593224823474884
608.png,hist_eq,0.6370193362236023
609.png,clahe,0.4286518692970276
609.png,gamma,0.49353137612342834
609.png,log,0.6135158538818359
609.png,retinex,0.6160250902175903
609.png,hist_eq,0.623453676700592
61.png,clahe,0.3311387598514557
61.png,gamma,0.4394243061542511
61.png,log,0.47250381112098694
61.png,retinex,0.3697403371334076
61.png,hist_eq,0.6019806861877441
610.png,clahe,0.45506685972213745
610.png,gamma,0.42702263593673706
610.png,log,0.5089623928070068
610.png,retinex,0.409904807806015
610.png,hist_eq,0.494552344083786
611.png,clahe,0.44800785183906555
611.png,gamma,0.4501837491989136
611.png,log,0.4852847754955292
611.png,retinex,0.3378961980342865
611.png,hist_eq,0.5510650873184204
612.png,clahe,0.43713676929473877
612.png,gamma,0.58186936378479
612.png,log,0.6425560712814331
612.png,retinex,0.37211763858795166
612.png,hist_eq,0.564251184463501
613.png,clahe,0.4382638931274414
613.png,gamma,0.5626590251922607
613.png,log,0.6327500939369202
613.png,retinex,0.36426857113838196
613.png,hist_eq,0.5391047596931458
614.png,clahe,0.44026902318000793
614.png,gamma,0.5079765319824219
614.png,log,0.5101399421691895
614.png,retinex,0.46365293860435486
614.png,hist_eq,0.5443704128265381
615.png,clahe,0.4562865197658539
615.png,gamma,0.48240670561790466
615.png,log,0.4764178991317749
615.png,retinex,0.4771287441253662
615.png,hist_eq,0.4934738874435425
616.png,clahe,0.41538625955581665
616.png,gamma,0.4621252417564392
616.png,log,0.5659688711166382
616.png,retinex,0.4709297716617584
616.png,hist_eq,0.4407177269458771
617.png,clahe,0.3705625534057617
617.png,gamma,0.4276399314403534
617.png,log,0.5394999980926514
617.png,retinex,0.5083805918693542
617.png,hist_eq,0.43662509322166443
62.png,clahe,0.38241347670555115
62.png,gamma,0.4257129430770874
62.png,log,0.4704771637916565
62.png,retinex,0.3614833950996399
62.png,hist_eq,0.5507529377937317
620.png,clahe,0.4601244628429413
620.png,gamma,0.5505304336547852
620.png,log,0.6209094524383545
620.png,retinex,0.4230678379535675
620.png,hist_eq,0.6378553509712219
621.png,clahe,0.45851871371269226
621.png,gamma,0.5579266548156738
621.png,log,0.5979323387145996
621.png,retinex,0.4147048592567444
621.png,hist_eq,0.6227457523345947
622.png,clahe,0.43935781717300415
622.png,gamma,0.47512370347976685
622.png,log,0.4902501702308655
622.png,retinex,0.41616925597190857
622.png,hist_eq,0.41275298595428467
623.png,clahe,0.46049028635025024
623.png,gamma,0.4825519919395447
623.png,log,0.4851154088973999
623.png,retinex,0.3722103238105774
623.png,hist_eq,0.42680448293685913
624.png,clahe,0.46415504813194275
624.png,gamma,0.5184561610221863
624.png,log,0.6054571866989136
624.png,retinex,0.45907849073410034
624.png,hist_eq,0.5759874582290649
625.png,clahe,0.508381724357605
625.png,gamma,0.5564330220222473
625.png,log,0.639499306678772
625.png,retinex,0.4943802058696747
625.png,hist_eq,0.6193662881851196
626.png,clahe,0.5112738609313965
626.png,gamma,0.532294750213623
626.png,log,0.6036557555198669
626.png,retinex,0.3762750029563904
626.png,hist_eq,0.5988246202468872
627.png,clahe,0.4936147630214691
627.png,gamma,0.5395981073379517
627.png,log,0.5855555534362793
627.png,retinex,0.40455037355422974
627.png,hist_eq,0.5927409529685974
628.png,clahe,0.4876288175582886
628.png,gamma,0.5500156879425049
628.png,log,0.5804607272148132
628.png,retinex,0.5156866312026978
628.png,hist_eq,0.6041471362113953
629.png,clahe,0.5287429690361023
629.png,gamma,0.5333777666091919
629.png,log,0.6436065435409546
629.png,retinex,0.39131641387939453
629.png,hist_eq,0.5876688361167908
63.png,clahe,0.4559614658355713
63.png,gamma,0.5993072390556335
63.png,log,0.6442692279815674
63.png,retinex,0.5769850015640259
63.png,hist_eq,0.6473168134689331
630.png,clahe,0.48444512486457825
630.png,gamma,0.4695834219455719
630.png,log,0.5970683693885803
630.png,retinex,0.45554840564727783
630.png,hist_eq,0.5699104070663452
633.png,clahe,0.523683488368988
633.png,gamma,0.545502781867981
633.png,log,0.6155009269714355
633.png,retinex,0.50899738073349
633.png,hist_eq,0.6154242753982544
634.png,clahe,0.5327755212783813
634.png,gamma,0.5198701024055481
634.png,log,0.5986855030059814
634.png,retinex,0.49385866522789
634.png,hist_eq,0.6044716835021973
637.png,clahe,0.44056516885757446
637.png,gamma,0.4266638159751892
637.png,log,0.4949755072593689
637.png,retinex,0.5308866500854492
637.png,hist_eq,0.4603417217731476
638.png,clahe,0.42949220538139343
638.png,gamma,0.4010993540287018
638.png,log,0.49642235040664673
638.png,retinex,0.5449517965316772
638.png,hist_eq,0.4792756736278534
639.png,clahe,0.32707148790359497
639.png,gamma,0.3414566218852997
639.png,log,0.41612154245376587
639.png,retinex,0.4855329692363739
639.png,hist_eq,0.38491690158843994
64.png,clahe,0.41187530755996704
64.png,gamma,0.5927695035934448
64.png,log,0.6416375041007996
64.png,retinex,0.6114508509635925
64.png,hist_eq,0.6187005639076233
640.png,clahe,0.36370229721069336
640.png,gamma,0.3901263475418091
640.png,log,0.4877486824989319
640.png,retinex,0.3773120939731598
640.png,hist_eq,0.43876826763153076
641.png,clahe,0.4711907207965851
641.png,gamma,0.5574997067451477
641.png,log,0.6110837459564209
641.png,retinex,0.4824664890766144
641.png,hist_eq,0.5947539806365967
642.png,clahe,0.4587332308292389
642.png,gamma,0.5361279249191284
642.png,log,0.6064993739128113
642.png,retinex,0.5536872148513794
