filename,method,lpips,niqe,brisque,psnr_check,ssim_check,entropy_check
132.png,log,0.09707140922546387,5.715786458182033,7.85125732421875,17.268222473805853,0.7299128174781799,7.244636535644531
132.png,retinex,0.639873743057251,8.646742267458585,8.4906005859375,5.444808628254046,0.42937299609184265,5.543871879577637
132.png,hist_eq,0.25685372948646545,6.4364766446530846,9.49090576171875,14.627773589993913,0.5958200097084045,7.871087551116943
135.png,clahe,0.5884251594543457,10.33361934347842,28.41204833984375,6.118330918485043,0.14564009010791779,4.6574177742004395
135.png,gamma,0.5017097592353821,9.094584210299152,14.58636474609375,6.302388104493202,0.15606270730495453,5.443236351013184
135.png,log,0.4741837680339813,8.969624876641205,16.32586669921875,6.744472899157477,0.1770385503768921,5.859957218170166
135.png,retinex,0.8017945289611816,12.878869941198982,57.22186279296875,10.829907039619442,0.43369993567466736,6.1821441650390625
135.png,hist_eq,0.48997294902801514,9.156617774950035,36.53094482421875,15.955138244789726,0.4686971604824066,7.019017696380615
136.png,clahe,0.5897281765937805,9.852345052940182,21.62103271484375,6.171866799453881,0.14419768750667572,4.69639778137207
136.png,gamma,0.5039352178573608,9.573502159623015,11.20428466796875,6.354639051557349,0.15312398970127106,5.422639846801758
136.png,log,0.45134466886520386,9.55124109506469,17.45281982421875,7.807508347681366,0.23275215923786163,6.3323798179626465
136.png,retinex,0.8136110305786133,12.24201899331879,56.30145263671875,10.568641630889307,0.42264965176582336,6.1776814460754395
136.png,hist_eq,0.4944184422492981,9.51020367430171,34.11248779296875,16.18118886043558,0.46475258469581604,6.972777366638184
137.png,clahe,0.7956579327583313,10.33312908631279,24.68988037109375,5.644004264312982,0.13212908804416656,4.380765914916992
137.png,gamma,0.6679605841636658,8.952240638983271,13.29339599609375,5.879742576109061,0.15385204553604126,5.001124382019043
137.png,log,0.6886566877365112,9.32303973502832,12.23577880859375,5.62264051093822,0.11413634568452835,4.942842483520508
137.png,retinex,0.8406167030334473,10.59676311140073,34.40350341796875,11.808592022966364,0.5038667917251587,5.691468238830566
137.png,hist_eq,0.7646850943565369,11.24245046399412,51.44549560546875,13.956479293182491,0.244212806224823,7.211703300476074
138.png,clahe,0.765993058681488,9.772865160800972,26.52337646484375,6.4156622630124875,0.14958101511001587,4.374549865722656
138.png,gamma,0.6471255421638489,9.186998439318572,13.28509521484375,6.652487108153235,0.1734628528356552,4.995241641998291
138.png,log,0.6710599660873413,9.246506848035901,11.21771240234375,6.383770069298117,0.13090713322162628,4.973108291625977
138.png,retinex,0.8367711305618286,10.722433148422528,31.81585693359375,10.94050523382144,0.4988696873188019,5.706678867340088
138.png,hist_eq,0.7995755672454834,11.57459999702766,49.19647216796875,13.377355471785695,0.21349941194057465,7.159759521484375
139.png,clahe,0.608198881149292,10.299398429852317,16.89105224609375,8.839267506057261,0.25228747725486755,4.443371772766113
139.png,gamma,0.4569617509841919,9.160217598907089,11.26239013671875,9.663532038180849,0.33750462532043457,4.921874046325684
139.png,log,0.47552165389060974,10.312469671129268,16.96087646484375,9.513029713977124,0.2999420762062073,5.2157392501831055
139.png,retinex,0.6376156806945801,11.125366178823052,0.86151123046875,7.559156519331952,0.5714787840843201,4.8901262283325195
139.png,hist_eq,0.6213948726654053,12.10969594442025,54.88983154296875,13.263218264306458,0.3033013641834259,7.480625152587891
14.png,clahe,0.45472702383995056,11.29631953819565,17.59930419921875,6.331165690683291,0.32512521743774414,5.7834577560424805
14.png,gamma,0.31536149978637695,10.843867715379135,16.69989013671875,7.051429404922093,0.4187546670436859,5.635349273681641
14.png,log,0.2610386312007904,10.860618279002598,22.91546630859375,10.743775375930323,0.6332787871360779,6.973325252532959
14.png,retinex,0.5061264038085938,16.78068917667045,26.68280029296875,9.338734676901272,0.7042202949523926,4.653377056121826
14.png,hist_eq,0.34652313590049744,11.398342920557955,35.18817138671875,15.174674671098522,0.47872504591941833,7.876368999481201
140.png,clahe,0.6700619459152222,8.92836536285928,17.24237060546875,5.497492313100717,0.16158296167850494,4.475722312927246
140.png,gamma,0.525191068649292,9.023272965109792,9.11810302734375,5.977096610825063,0.21979232132434845,4.962681770324707
140.png,log,0.5613527894020081,10.214733865457388,12.48870849609375,5.829664097854842,0.1909785121679306,5.19393253326416
140.png,retinex,0.5497456192970276,10.591033851400384,5.73541259765625,11.433611997542085,0.6409738659858704,5.114914894104004
140.png,hist_eq,0.6082966327667236,12.09815420033385,52.43084716796875,14.433213905344871,0.28708383440971375,7.406598091125488
141.png,clahe,0.7713434100151062,13.054461557369194,36.74261474609375,9.808364168537448,0.20129656791687012,3.2500078678131104
141.png,gamma,0.6295979619026184,14.168412684228006,29.20794677734375,10.377527244214841,0.2846478819847107,3.601625680923462
141.png,log,0.6665293574333191,14.03053313201586,30.69622802734375,10.195818725578485,0.2333165407180786,3.8323168754577637
141.png,retinex,0.8166955709457397,13.69828372897862,17.33905029296875,6.5674068740804605,0.47899356484413147,4.144394397735596
141.png,hist_eq,1.1885778903961182,16.995892940436814,72.69207763671875,9.151106986269312,0.06419112533330917,6.423244476318359
142.png,clahe,0.81219083070755,13.368413784598461,32.21234130859375,5.809140053408017,0.12930114567279816,2.546506881713867
142.png,gamma,0.7268792986869812,14.022729557747045,25.77117919921875,6.092448572307224,0.1754610687494278,3.486166000366211
142.png,log,0.7421048879623413,13.340669265023893,31.67840576171875,6.70868047416894,0.19518642127513885,4.453179359436035
142.png,retinex,0.8866400718688965,15.572885771209966,45.44647216796875,10.949375488033885,0.5354925394058228,4.427859783172607
142.png,hist_eq,1.1472361087799072,16.88596602272909,76.99176025390625,11.775283412346445,0.07561910897493362,6.492510795593262
143.png,clahe,0.6029280424118042,10.453571828131002,33.56121826171875,6.889364258109064,0.1783682256937027,4.293327331542969
143.png,gamma,0.4688098728656769,9.037279010019827,14.32440185546875,7.300812012423561,0.21108569204807281,4.9464311599731445
143.png,log,0.420096218585968,10.744266284400188,29.09588623046875,8.596972953114378,0.2983795702457428,5.950526714324951
143.png,retinex,0.5401013493537903,9.956648419985447,21.58526611328125,8.97258377981005,0.5700854063034058,5.734569549560547
